TEFF   5000.  GRAVITY 4.00000 LTE 
TITLE  [-1.0] VTURB=2  L/H=1.25 NOVER NEW ODF                                   
FLUX    1     9.09        3.298047E+16   2.6964-208   2.6965-208   0.99998
FLUX    2     9.35        3.206337E+16   1.4555-202   1.4555-202   0.99998
FLUX    3     9.61        3.119589E+16   3.8338-197   3.8339-197   0.99998
FLUX    4     9.77        3.068500E+16   5.9599-194   5.9600-194   0.99998
FLUX    5     9.96        3.009965E+16   2.7009-190   2.7009-190   0.99998
FLUX    6    10.20        2.939142E+16   7.1372-186   7.1374-186   0.99998
FLUX    7    10.38        2.888174E+16   1.0843-182   1.0843-182   0.99998
FLUX    8    10.56        2.838944E+16   1.2810-179   1.2810-179   0.99998
FLUX    9    10.77        2.783589E+16   3.6398-176   3.6399-176   0.99998
FLUX   10    11.04        2.715512E+16   6.4146-172   6.4148-172   0.99998
FLUX   11    11.40        2.629759E+16   1.4228-166   1.4229-166   0.99998
FLUX   12    11.78        2.544928E+16   2.7501-161   2.7501-161   0.99998
FLUX   13    12.13        2.471496E+16   1.0300-156   1.0300-156   0.99998
FLUX   14    12.48        2.402184E+16   2.1253-152   2.1253-152   0.99998
FLUX   15    12.71        2.358714E+16   1.0774-149   1.0774-149   0.99998
FLUX   16    12.84        2.334833E+16   3.2973-148   3.2973-148   0.99998
FLUX   17    13.05        2.297260E+16   7.1647-146   7.1648-146   0.99998
FLUX   18    13.24        2.264294E+16   8.0359-144   8.0360-144   0.99998
FLUX   19    13.39        2.238928E+16   3.0336-142   3.0337-142   0.99998
FLUX   20    13.66        2.194674E+16   1.7075-139   1.7076-139   0.99998
FLUX   21    13.98        2.144439E+16   2.2564-136   2.2565-136   0.99998
FLUX   22    14.33        2.092062E+16   4.0308-133   4.0308-133   0.99998
FLUX   23    14.72        2.036634E+16   1.1097-129   1.1098-129   0.99998
FLUX   24    15.10        1.985381E+16   1.6764-126   1.6764-126   0.99998
FLUX   25    15.52        1.931653E+16   3.5914-123   3.5915-123   0.99998
FLUX   26    15.88        1.887862E+16   1.8542-120   1.8542-120   0.99998
FLUX   27    16.20        1.850571E+16   3.7789-118   3.7789-118   0.99998
FLUX   28    16.60        1.805979E+16   2.1745-115   2.1746-115   0.99998
FLUX   29    17.03        1.760379E+16   1.4394-112   1.4394-112   0.99998
FLUX   30    17.34        1.728907E+16   1.2700-110   1.2700-110   0.99998
FLUX   31    17.68        1.695659E+16   1.4401-108   1.4401-108   0.99998
FLUX   32    18.02        1.663665E+16   1.3631-106   1.3631-106   0.99998
FLUX   33    18.17        1.649931E+16   9.6056-106   9.6058-106   0.99998
FLUX   34    18.61        1.610921E+16   2.4573-103   2.4573-103   0.99998
FLUX   35    19.10        1.569594E+16   8.7009-101   8.7011-101   0.99998
FLUX   36    19.39        1.546119E+16   2.4315E-99   2.4315E-99   0.99998
FLUX   37    19.84        1.511051E+16   3.5117E-97   3.5117E-97   0.99998
FLUX   38    20.18        1.485592E+16   1.2981E-95   1.2981E-95   0.99998
FLUX   39    20.50        1.462402E+16   3.4779E-94   3.4779E-94   0.99998
FLUX   40    21.05        1.424192E+16   7.7807E-92   7.7808E-92   0.99998
FLUX   41    21.62        1.386644E+16   1.5791E-89   1.5791E-89   0.99998
FLUX   42    21.98        1.363933E+16   3.9192E-88   3.9192E-88   0.99998
FLUX   43    22.30        1.344361E+16   6.2200E-87   6.2201E-87   0.99998
FLUX   44    22.68        1.321836E+16   1.4974E-85   1.4975E-85   0.99998
FLUX   45    23.00        1.303446E+16   2.0105E-84   2.0106E-84   0.99998
FLUX   46    23.40        1.281165E+16   4.6576E-83   4.6577E-83   0.99998
FLUX   47    24.00        1.249135E+16   4.2551E-81   4.2552E-81   0.99998
FLUX   48    24.65        1.216197E+16   4.4045E-79   4.4046E-79   0.99998
FLUX   49    25.24        1.187767E+16   2.4080E-77   2.4081E-77   0.99998
FLUX   50    25.68        1.167416E+16   4.2149E-76   4.2150E-76   0.99998
FLUX   51    26.00        1.153048E+16   3.1769E-75   3.1769E-75   0.99998
FLUX   52    26.40        1.135578E+16   3.6990E-74   3.6991E-74   0.99998
FLUX   53    26.85        1.116546E+16   5.3473E-73   5.3474E-73   0.99998
FLUX   54    27.35        1.096133E+16   9.3610E-72   9.3612E-72   0.99998
FLUX   55    27.85        1.076454E+16   1.4780E-70   1.4780E-70   0.99998
FLUX   56    28.40        1.055607E+16   2.7403E-69   2.7404E-69   0.99998
FLUX   57    29.00        1.033767E+16   5.8217E-68   5.8218E-68   0.99998
FLUX   58    29.60        1.012812E+16   1.0882E-66   1.0882E-66   0.99998
FLUX   59    30.10        9.959883E+15   1.1417E-65   1.1417E-65   0.99997
FLUX   60    30.80        9.733523E+15   2.6894E-64   2.6894E-64   0.99998
FLUX   61    31.80        9.427437E+15   1.9164E-62   1.9164E-62   0.99998
FLUX   62    32.80        9.140015E+15   1.0466E-60   1.0466E-60   0.99998
FLUX   63    33.80        8.869601E+15   4.4814E-59   4.4815E-59   0.99998
FLUX   64    34.80        8.614727E+15   1.5389E-57   1.5389E-57   0.99998
FLUX   65    35.70        8.397549E+15   3.1154E-56   3.1154E-56   0.99998
FLUX   66    36.60        8.191052E+15   5.4274E-55   5.4275E-55   0.99998
FLUX   67    37.50        7.994467E+15   8.2046E-54   8.2047E-54   0.99998
FLUX   68    38.50        7.786818E+15   1.4394E-52   1.4394E-52   0.99998
FLUX   69    39.50        7.589683E+15   2.1738E-51   2.1738E-51   0.99998
